index;nome;grupo;logo;url
0;RECORD BAHIA FHD;RECORD;https://upload.wikimedia.org/wikipedia/pt/1/10/Logotipo_da_Record.png?20190726203014;http://alphaboxapp3.click:80/878698658teste/181506425/617698.ts
1;RECORD BAHIA SD;RECORD;https://upload.wikimedia.org/wikipedia/pt/1/10/Logotipo_da_Record.png?20190726203014;http://alphaboxapp3.click:80/878698658teste/181506425/617697.ts
2;REMO TV;⚽ PPV ESPORTES;https://logodetimes.com/wp-content/uploads/remo.png;http://alphaboxapp3.click:80/878698658teste/181506425/617254.ts
3;PAPÃO TV;⚽ PPV ESPORTES;https://yt3.googleusercontent.com/EZksBISAV2p_PazGAXkCcIzh1fcG0OeArfqhi5wb5BhQSI8Mex9m04O2LHw0aYITQPHPAhx-=s900-c-k-c0x00ffffff-no-rj;http://alphaboxapp3.click:80/878698658teste/181506425/614927.ts
4;Max 1 HD;⚽ HBO MAX;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/HBO_Max_%282025%29.svg/960px-HBO_Max_%282025%29.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/219555.ts
5;MAX 1² ALTERNATIVO;⚽ HBO MAX;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/HBO_Max_%282025%29.svg/960px-HBO_Max_%282025%29.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/1052523.ts
6;MAX 1¹ ALTERNATIVO;⚽ HBO MAX;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/HBO_Max_%282025%29.svg/960px-HBO_Max_%282025%29.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/1052524.ts
7;Max 2 HD;⚽ HBO MAX;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/HBO_Max_%282025%29.svg/960px-HBO_Max_%282025%29.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/219556.ts
8;MAX 2 ALTERNATIVO;⚽ HBO MAX;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/HBO_Max_%282025%29.svg/960px-HBO_Max_%282025%29.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/1052527.ts
9;Max 3 HD;⚽ HBO MAX;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/HBO_Max_%282025%29.svg/960px-HBO_Max_%282025%29.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/219557.ts
10;Max 4 HD;⚽ HBO MAX;https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/HBO_Max_%282025%29.svg/960px-HBO_Max_%282025%29.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/219558.ts
11;TV CULTURA PARA;VARIEDADES;https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Cultura_logo_2013.svg/500px-Cultura_logo_2013.svg.png;http://alphaboxapp3.click:80/878698658teste/181506425/614470.m3u8
13;SBT CIDADE VERDE PI;CANAIS SBT;https://upload.wikimedia.org/wikipedia/pt/thumb/4/41/Logotipo_do_SBT.svg/500px-Logotipo_do_SBT.svg.png?20150423190334;http://alphaboxapp3.click:80/878698658teste/181506425/468714.ts
48;USA NETWORK HD+;CANAIS INTERNACIONAIS;;http://alphaboxapp3.click:80/878698658teste/181506425/326872.ts
49;RTP Madeira;PT: PORTUGAL;;http://alphaboxapp3.click:80/878698658teste/181506425/326871.ts
50;RTP Açores;PT: PORTUGAL;;http://alphaboxapp3.click:80/878698658teste/181506425/326870.ts
51;Globo News SD;NOTÍCIAS;https://upload.wikimedia.org/wikipedia/commons/8/89/Logotipo_da_GloboNews.png;http://alphaboxapp3.click:80/878698658teste/181506425/326765.ts
52;Globo News HD;NOTÍCIAS;https://upload.wikimedia.org/wikipedia/commons/8/89/Logotipo_da_GloboNews.png;http://alphaboxapp3.click:80/878698658teste/181506425/326764.ts
53;Globo News FHD;NOTÍCIAS;https://upload.wikimedia.org/wikipedia/commons/8/89/Logotipo_da_GloboNews.png;http://alphaboxapp3.click:80/878698658teste/181506425/326763.ts
266;Rede Globo TV Bahia FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326254.ts
267;Rede Globo TV Bahia HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326255.ts
269;Rede Globo Rio de Janeiro FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326257.ts
270;Rede Globo Rio de Janeiro HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326258.ts
272;Rede Globo São Paulo FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326260.ts
273;Rede Globo São Paulo HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326261.ts
275;Rede Globo Brasilia FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326278.ts
276;Rede Globo Brasilia HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326279.ts
278;Rede Globo Minas FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326284.ts
279;Rede Globo Minas HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326285.ts
281;Rede Globo RBS TV Porto Alegre FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326290.ts
282;Rede Globo RBS TV Porto Alegre HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326291.ts
285;Rede Globo TV Verdes Mares HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326331.ts
286;Rede Globo TV Verdes Mares FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326330.ts
288;Rede Globo TV Sergipe HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326328.ts
289;Rede Globo TV Sergipe FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326327.ts
291;Rede Globo TV Pernambuco HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326325.ts
292;Rede Globo TV Pernambuco FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326324.ts
294;Rede Globo TV Morena HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326322.ts
295;Rede Globo TV Morena FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326321.ts
306;Rede Globo TV Gazeta Alagoas HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326310.ts
307;Rede Globo TV Gazeta Alagoas FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326309.ts
309;Rede Globo TV Clube HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326307.ts
310;Rede Globo TV Clube FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326306.ts
312;Rede Globo TV Centro América FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326304.ts
314;Rede Globo TV Cabo Branco HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326302.ts
316;Rede Globo TV Anhanguera Palmas HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326300.ts
317;Rede Globo TV Anhanguera Palmas FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326299.ts
319;Rede Globo TV Anhanguera Goiânia HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326297.ts
320;Rede Globo TV Anhanguera Goiânia FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326296.ts
322;Rede Globo RPC Curitiba HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326294.ts
323;Rede Globo RPC Curitiba FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326293.ts
325;Rede Globo NSC Florianópolis HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326288.ts
326;Rede Globo NSC Florianópolis FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326287.ts
328;Rede Globo Inter TV Cabugi Natal HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326282.ts
329;Rede Globo Inter TV Cabugi Natal FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326281.ts
331;Rede Globo Amazônica Rio Branco HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326276.ts
332;Rede Globo Amazônica Rio Branco FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326275.ts
334;Rede Globo Amazônica Porto Velho HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326273.ts
335;Rede Globo Amazônica Porto Velho FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326272.ts
337;Rede Globo Amazônica Manaus HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326270.ts
338;Rede Globo Amazônica Manaus FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326269.ts
340;Rede Globo Amazônica Macapá HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326267.ts
341;Rede Globo Amazônica Macapá FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326266.ts
343;Rede Globo Amazônica Boa Vista HD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326264.ts
344;Rede Globo Amazônica Boa Vista FHD;GLOBOS CAPITAIS;https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/TV_Globo_logo_%28April_2025%29.png/960px-TV_Globo_logo_%28April_2025%29.png;http://alphaboxapp3.click:80/878698658teste/181506425/326263.ts
345;BR • Urban Movies;FILMES E SÉRIES;;http://alphaboxapp3.click:80/878698658teste/181506425/326242.ts
346;BR • Urban Docs;FILMES E SÉRIES;;http://alphaboxapp3.click:80/878698658teste/181506425/326239.ts
458;PT • Travel Channel;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325806.ts
459;PT • Trace Urban;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325805.ts
460;PT • Trace Toca;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325804.ts
461;PT • TVI Reality;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325803.ts
462;PT • TVI Ficcao;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325802.ts
463;PT • TVI;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325801.ts
464;PT • TVE;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325800.ts
465;PT • TV5 Monde;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325798.ts
466;PT • TV Cine TOP;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325797.ts
467;PT • TV Cine Emotion;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325796.ts
468;PT • TV Cine Edition;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325795.ts
469;PT • TV Cine Action;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325794.ts
470;PT • TLC;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325793.ts
471;PT • Syfy;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325792.ts
472;PT • Sporting TV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325791.ts
473;PT • Sky News;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325782.ts
474;PT • SIC Radical;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325781.ts
475;PT • SIC Noticias;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325780.ts
476;PT • SIC Mulher;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325779.ts
477;PT • SIC K;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325778.ts
478;PT • SIC Caras;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325777.ts
479;PT • SIC;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325776.ts
480;PT • Record TV Internacional;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325774.ts
481;PT • RTP Memoria;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325773.ts
482;PT • RTP Africa;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325772.ts
483;PT • RTP 3;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325771.ts
484;PT • RTP 2;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325770.ts
485;PT • RTP 1;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325769.ts
486;PT • Porto Canal;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325768.ts
487;PT • Panda Kids;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325767.ts
488;PT • Odisseia;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325766.ts
489;PT • Nickelodeon;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325765.ts
490;PT • National Geographic;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325764.ts
491;PT • Nat Geo Wild;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325763.ts
492;PT • NHK World;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325762.ts
493;PT • MTV 00s;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325761.ts
494;PT • MTV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325760.ts
495;PT • MCM TOP;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325759.ts
496;PT • MCM POP;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325758.ts
497;PT • Localvisao TV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325757.ts
498;PT • Globo Internacional;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325755.ts
499;PT • Fuel TV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325754.ts
500;PT • Fox Movies;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325752.ts
501;PT • Fox Life;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325751.ts
502;PT • Fox Crime;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325750.ts
503;PT • Fox Comedy;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325749.ts
504;PT • Fox;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325748.ts
505;PT • Fashion TV;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325747.ts
506;PT • Euro Sport 2;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325746.ts
507;PT • Euro Sport 1;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325745.ts
508;PT • Euro News;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325744.ts
509;PT • Eleven Sport 6;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325743.ts
510;PT • Eleven Sport 5;PT: PORTUGAL;https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Portugal_%28official%29.svg;http://alphaboxapp3.click:80/878698658teste/181506425/325742.ts
